train_loss,val_loss,train_ce_loss,train_dice_loss,val_ce_loss,val_dice_loss,lr,epoch_time,val_miou,val_pixel_acc,val_dice
3.891935110092163,3.8919427394866943,2.9446001052856445,0.9473350048065186,2.9446072578430176,0.9473354816436768,1.1979701719998453e-05,105.37650609016418,0.025025340384456495,0.052773475646972656,0.05266451835632324
3.891942262649536,3.891937732696533,2.9446067810058594,0.9473355412483215,2.9446024894714355,0.9473353028297424,9.549150281252633e-06,107.51426887512207,0.02502800855489833,0.05274629592895508,0.05266469717025757
3.89194655418396,3.8919529914855957,2.944610834121704,0.9473357796669006,2.9446167945861816,0.9473360776901245,7.367991782295391e-06,111.81034016609192,0.024861884737315407,0.0524592399597168,0.05266392230987549
3.891937017440796,3.8919291496276855,2.9446017742156982,0.9473352432250977,2.944594383239746,0.9473348259925842,5.449673790581611e-06,112.89227771759033,0.025044686326705045,0.05280303955078125,0.05266517400741577
3.8919427394866943,3.8919715881347656,2.9446072578430176,0.9473355412483215,2.944634437561035,0.9473370909690857,3.8060233744356633e-06,106.44241380691528,0.024865170087620524,0.0524134635925293,0.05266290903091431
3.8919386863708496,3.891960859298706,2.944603204727173,0.9473356008529663,2.944624423980713,0.9473364949226379,2.4471741852423237e-06,94.91983318328857,0.02488416747514252,0.05251789093017578,0.05266350507736206
3.891937255859375,3.891946792602539,2.9446017742156982,0.9473355412483215,2.944611072540283,0.9473356008529663,1.3815039801161721e-06,97.67924308776855,0.02504307637048515,0.052803993225097656,0.05266439914703369
3.891923666000366,3.891928195953369,2.9445888996124268,0.9473347663879395,2.9445929527282715,0.9473351836204529,6.15582970243117e-07,89.30435919761658,0.02496253744600778,0.05260753631591797,0.05266481637954712
3.8919243812561035,3.8919293880462646,2.944589614868164,0.9473347663879395,2.944594383239746,0.9473350048065186,1.5413331334360182e-07,106.27327799797058,0.02503743012085341,0.052805423736572266,0.052664995193481445
3.891920566558838,3.8919572830200195,2.9445860385894775,0.9473346471786499,2.9446210861206055,0.9473362565040588,0.0001,105.90544748306274,0.024836596894901704,0.052321434020996094,0.05266374349594116
3.891934633255005,3.8919551372528076,2.9445993900299072,0.9473351836204529,2.9446184635162354,0.9473366141319275,9.996145181203615e-05,101.66663527488708,0.025019136073393167,0.052754878997802734,0.05266338586807251
3.8919334411621094,3.891923427581787,2.9445979595184326,0.9473353624343872,2.9445886611938477,0.9473348259925842,9.98458666866564e-05,98.65235805511475,0.024989864800430667,0.05265045166015625,0.05266517400741577
3.891925811767578,3.891904592514038,2.9445908069610596,0.9473350644111633,2.944570541381836,0.9473340511322021,9.965342284774632e-05,94.36963486671448,0.02516836805711254,0.05287981033325195,0.05266594886779785
3.8919317722320557,3.8919429779052734,2.944596529006958,0.9473352432250977,2.9446072578430176,0.9473357796669006,9.938441702975689e-05,105.90060067176819,0.02501874466084333,0.052490234375,0.052664220333099365
3.8919448852539062,3.891925573348999,2.9446089267730713,0.9473358988761902,2.9445905685424805,0.9473350644111633,9.903926402016153e-05,103.39778137207031,0.02509670573268672,0.052681922912597656,0.05266493558883667
3.8919174671173096,3.891920804977417,2.94458270072937,0.9473347663879395,2.9445858001708984,0.9473349452018738,9.861849601988383e-05,107.61060428619385,0.025153831373557266,0.05273580551147461,0.05266505479812622
3.8919382095336914,3.8918991088867188,2.9446027278900146,0.9473356008529663,2.9445652961730957,0.947333812713623,9.812276182268236e-05,98.41555905342102,0.025095269661813212,0.05258750915527344,0.05266618728637695
3.8919358253479004,3.891921281814575,2.9445998668670654,0.9473358392715454,2.9445862770080566,0.9473350048065186,9.755282581475769e-05,107.15705585479736,0.025127486746380157,0.05263090133666992,0.052664995193481445
3.8919119834899902,3.891918420791626,2.944577217102051,0.9473347663879395,2.9445834159851074,0.9473349452018738,9.690956679612421e-05,120.57858443260193,0.02521808064232393,0.05278921127319336,0.05266505479812622
3.8919291496276855,3.8919074535369873,2.944593667984009,0.9473355412483215,2.944572925567627,0.9473345875740051,9.619397662556435e-05,96.87725830078125,0.025248451717640036,0.05282449722290039,0.05266541242599487
3.8919248580932617,3.8919007778167725,2.944589376449585,0.9473354816436768,2.944566249847412,0.9473345875740051,9.540715869125407e-05,112.04372692108154,0.025114117699328132,0.052620887756347656,0.05266541242599487
3.8919315338134766,3.8919076919555664,2.9445955753326416,0.947335958480835,2.944572925567627,0.9473347663879395,9.45503262094184e-05,90.3089804649353,0.02510391663752753,0.05257415771484375,0.05266523361206055
3.891927719116211,3.891903877258301,2.944591999053955,0.9473358392715454,2.9445691108703613,0.9473347067832947,9.362480035363986e-05,88.8984317779541,0.025150404706533416,0.052742958068847656,0.05266529321670532
3.891911268234253,3.891902446746826,2.9445762634277344,0.9473350048065186,2.9445676803588867,0.9473346471786499,9.263200821770461e-05,96.81925320625305,0.02529199389665197,0.05288362503051758,0.0526653528213501
